State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total charge
39.5416530249011,111,510,1.0,0.270826512450552,8,209.28111699278577,83,173.99777820274622,64,161.5354787367,101,12.243776601442848,2,2,60.94226717969748
10.520208568304785,91,415,0.0,0.0,0,268.90943738612924,108,240.18166681126448,125,150.65039610626172,107,10.625333449011586,4,1,75.78237086984429
23.93351710319177,135,510,0.8456043629899068,0.8456043629899068,21,293.6719781850504,107,205.62879246118757,98,253.01494457225064,121,13.043461378650544,6,3,82.30731875046139
12.00240674669993,109,415,1.0,0.0,0,285.6430713840637,80,176.84547813076364,102,276.432722373254,88,13.023965568012281,5,0,79.54982227601882
21.990482458268964,114,415,0.0,1.0,26,169.12326879817843,101,208.8295043793662,110,181.5660977359681,97,10.7608139089534,4,3,57.57998358300507
33.69186648957773,131,410,0.6729666223944324,0.0,0,249.20583925622645,110,250.69564646301438,84,188.17262803025147,91,9.929496927872849,3,0,74.8217009880465
17.796950605956653,79,409,0.7246188257445815,0.0,0,311.06370400753156,117,135.29315712906597,98,212.3952958065726,71,9.61878024238266,2,1,76.5378170363574
16.85580550855251,92,510,0.0,0.0,0,268.33686501221786,125,198.1497315190888,102,280.74855586576103,111,10.15042815378754,6,3,77.83287590618512
40.926361876594115,82,415,0.0,0.0,0,154.43954189329108,84,221.87345285281583,105,201.32561895103368,125,9.889913356071286,3,4,56.84478956586455
39.0,123,510,1.0,0.0,0,249.50431575178993,71,178.85195504329042,60,154.14626739194816,108,12.026764887723639,3,2,67.79762803808163
15.983803405183526,123,510,0.0,0.0,0,146.08235130084674,122,221.46581959574053,113,210.85230382286383,84,7.941133761637153,2,4,55.2925663218989
46.15875797869246,64,510,0.17757762633172158,0.17757762633172158,5,263.5225029754177,74,246.49165206118647,129,195.5829011136258,92,13.545745428843809,3,0,78.21354349235169
16.57562337661284,123,510,0.0,0.0,0,145.26563974027428,121,224.1763550648868,112,211.86431597400795,86,7.899706363637101,2,4,55.41803215584192
38.41606948098294,20,510,0.08336476415879268,0.08336476415879268,3,254.18136576365956,113,268.46620149044986,110,172.21550372612467,129,10.375330023667324,3,0,76.58549608057616
27.171822646159555,136,411,0.0,0.0,0,138.05128574460298,92,188.34985713948856,124,158.63519702052258,97,10.054926102566482,4,5,49.32250837661447
40.44906545343089,97,412,0.0,0.0,0,229.69957927818862,122,293.9934288595264,81,205.26299054902114,80,11.98547313618252,1,0,76.51157941887284
36.897378692099934,73,415,0.41780125340588614,0.0,0,203.53852891553402,116,244.91601324796045,96,248.50660411988719,104,10.697906893732373,3,1,69.48927659782062
19.401793035936606,85,412,0.6288275765623724,0.0,0,152.55496559921983,81,165.6271860439041,99,205.25780665640306,92,14.225393007967487,3,3,53.08696823940576
23.20751916760163,123,412,0.39892583319976704,1.0,24,150.92665983416146,95,154.87065474883798,96,165.84756016263296,106,10.765478250681188,3,2,49.19436521671208
25.06089896149323,114,408,0.2944141373561754,0.0,0,234.0507767972999,134,268.54166270011757,82,221.40613139023267,89,10.1,4,2,75.30538839864997
34.36232974111009,99,410,0.0,0.6884050184921369,22,95.11015769672896,82,265.0202616694154,103,173.51518819345512,109,7.571736561024052,5,3,48.54883835288751
16.385283598537207,122,415,0.37455288702012135,0.0,0,132.2367399079342,99,180.64839039327245,101,247.41701584109677,126,14.526162493747684,2,1,52.89025038326873
39.667440806795014,113,510,0.8331397983012472,0.0,0,199.8118089373613,86,168.60011612101925,69,161.4303528938392,101,13.383430100849377,3,3,59.17407683789695
21.138941323075585,134,411,0.0,0.0,0,265.6326549276742,130,245.06148539848743,117,131.8088387061764,107,12.886105867692441,3,1,75.39763233461555
19.148117118361824,143,408,0.14259414408190874,0.0,0,148.43017572110037,79,186.01628450497748,134,152.937071169802,103,7.657589955060756,4,6,49.98601673430581
48.13164959812474,92,510,0.10990296481619166,0.0,0,267.880930462551,106,205.8091665726328,104,221.44613584925733,52,11.324155256294093,2,2,76.053805660829
18.52685335099001,102,415,0.0,0.6541225392621426,20,111.64067701835336,96,238.50862322497886,116,298.26832435308006,99,9.406807874361144,5,5,55.212959522233035
17.081218230563266,26,510,0.0,0.0,0,232.6048590118703,93,188.20942694753074,80,177.13306772883777,109,14.357795541937726,5,0,67.38291523554146
33.949104480188495,77,415,0.0,0.9745522400942491,32,142.7353432969802,101,212.42648506316118,101,105.48529847783227,119,15.233835824245048,3,4,51.18269552326409
29.54177613713516,118,510,0.0,0.6458223862864843,22,120.3815554226071,102,190.80362588255232,95,73.23289545145937,75,10.358223862864843,4,4,42.77745664969448
25.994074507997823,83,415,0.6369023174547432,0.0,0,155.68158990803295,65,174.5869228508349,94,224.73935464777622,109,13.869615723747648,4,3,55.161730712708724
38.38422916606904,107,510,0.6593958334187083,0.0,0,168.0199687485913,120,167.71526874982072,104,135.60990208165146,111,12.2174499997951,2,2,52.22612479128162
6.71711888847651,24,510,0.0,0.0,0,316.4869423251625,106,252.24540699962887,113,144.9652708088884,154,11.443423777695303,2,2,84.8583372525682
43.0,72,415,0.409628894895232,0.0,0,228.5398594930896,88,313.0672419195275,111,236.10166460298694,104,11.179558641440025,7,0,79.10882444846744
29.112174950633936,97,510,0.3112174950633936,0.6887825049366064,24,126.65218799379014,110,195.44671745388186,87,100.31552604513084,89,13.121956262341516,2,3,46.20602589286269
33.0,73,510,1.0,0.32287936026499064,10,250.84782048808222,112,238.7741941817238,97,202.5062110574785,72,9.351105087549517,1,1,74.57380537708646
33.0,90,415,0.0,0.0,0,284.0374609271345,118,214.3020653422282,58,178.43632406171244,125,8.414448123631725,4,1,76.80356039735223
41.18756236918524,98,510,1.0,0.0,0,254.58746257848887,125,164.99964543385738,99,300.04037240479977,117,12.063540627180245,3,1,74.06826960268843
47.8210744574501,90,415,0.0,0.0,0,152.61240490148694,84,212.7928060301168,116,207.34270235722886,126,10.527991706168962,3,4,56.20754669181905
19.215352609199346,98,510,0.0,0.0,0,271.2564315938671,118,190.18823660095399,102,284.8076763045997,117,11.095214386462237,6,3,78.09123653034412
35.9199675760777,104,408,0.0,0.0,0,216.88706565844265,124,270.1608084302198,80,320.078075654258,83,11.26140664690407,5,0,77.28546808976863
22.271678601846638,45,408,0.0,0.0,0,277.26862427836556,106,254.60247755449674,116,254.45854358181913,80,11.731172576421976,3,1,83.40356361557109
43.14055296757836,54,415,0.0,0.0,0,155.99792606980637,106,136.4359440996926,101,178.0115203590657,84,7.562211870313443,4,4,48.16762659599721
19.654152791825545,110,415,0.0,0.0,0,231.25073922592648,73,284.40532806894413,110,243.7414866962534,102,10.351004978841953,3,1,77.25358928743937
34.16522031921679,122,415,0.0,0.0,0,122.89158873746199,104,190.10188586351703,116,171.36291738696139,94,12.657676865148703,4,4,48.16886848188978
28.56000629701495,155,510,0.0,0.0,0,263.89887749134317,125,191.85779276477604,120,182.0833077043285,118,10.50654614149254,2,0,72.19995786028356
20.251878150176083,135,414,0.03598259288229766,0.0,0,248.97659184200188,120,270.57591847243,116,150.12562299296016,114,13.14033211224096,2,1,75.62563857105988
21.078966435071,118,510,0.6157932870141998,0.0,0,130.18360298659755,113,224.23417048635088,104,192.99355226930868,111,9.6473798610426,2,2,52.48708524317545
42.571043861675975,76,415,0.9610039874250884,0.0,0,222.3961003987425,78,325.40116348442865,111,209.61443492060133,104,8.832586442754698,8,1,77.29153291082031
15.09286737275803,129,415,0.0,0.0,0,137.7628530508968,119,225.2923250289228,109,145.69219707561754,94,10.261911581838687,5,1,51.88947503108743
46.93993379973435,105,510,1.0,0.0,0,248.38133372453663,113,214.4105471149852,99,271.9516316257321,95,12.737174843899052,5,2,76.12873403445631
26.960149618779162,153,415,0.16002493646319405,1.0,33,197.5400374046948,130,145.18063587981143,93,209.92366086410055,94,10.788107226791734,3,1,58.27687431066032
15.303577252266416,113,415,0.0,0.0,0,210.25001630634597,150,345.88486296251193,112,245.87623388946062,115,7.437363354125098,2,1,78.21872307848366
25.293495297651237,179,413,0.0,0.0,0,281.35277653397867,115,197.15409762596437,115,169.0804858929537,100,11.602009628384344,3,2,75.33228448274164
25.546029204283485,116,411,0.0,0.0,0,241.85222539931974,101,267.49198291969765,63,220.5988112394457,85,11.245397079571651,3,2,76.81535910632694
29.941874527343707,41,510,0.0,0.0,0,80.80334120688477,118,203.5762947218262,108,203.9589953391602,77,10.171945389306648,3,4,42.967409989970704
5.79683904537373,151,415,0.0,0.0,0,224.37985027057033,92,313.87085678506975,117,182.73014141112802,122,15.750291140557684,3,1,77.30013309282637
30.41930519899737,27,408,0.0,0.0,0,266.4129727214037,85,213.43394451200098,98,184.23047050698784,105,10.914177663679158,5,1,74.66978978816653
43.264487026268085,51,414,0.0,0.0,0,153.94646001203213,110,134.59459973531085,103,177.45770006817617,84,6.938286360537447,4,4,47.46693912171649
12.081567325905587,115,510,0.0,0.0,0,169.2191152907658,128,192.49799456053194,111,198.42447019777165,63,8.43720665652453,4,3,56.34092944270429
24.553614689234724,79,408,0.11159632769131878,0.0,0,111.06627884197815,108,215.55793381394986,125,225.01048067813247,114,8.067394491536978,4,1,49.50458529668296
28.573514111684844,146,415,1.0,0.0,0,139.71464502203528,96,127.11324294415758,90,255.91027694755743,116,9.3970455634602,4,2,48.61572126904444
17.880732475346775,48,408,0.0,0.0,0,226.7002061351608,113,273.72904988133035,121,286.73098814195777,85,7.914475409215009,4,0,76.8443937560867
31.159868367895356,134,510,0.01598683678953572,1.0,28,201.75330909304876,99,245.5775595172438,116,154.80159868367898,130,12.844046071236626,3,2,65.60674737947777
26.789864054531357,136,510,0.0,0.2884054378187457,10,233.60058344668505,107,173.27434362247934,112,225.71085285857168,113,10.926956737308751,2,1,67.54743436224793
2.3109161167392562,99,415,0.0,0.0,0,225.78637940677663,115,120.80314321382077,102,118.75278960811755,102,4.968165150687609,4,5,55.34336258248912
18.663108630585477,101,415,0.6105181050975796,0.0,0,125.90937269270023,118,256.1988545876027,112,237.50091140767836,81,11.035823958590166,2,3,56.85229370271249
3.228976190526155,106,415,0.0,1.0,30,110.21681904757908,101,254.7742690472643,110,283.99810119288696,111,8.569858333315846,4,4,55.48068321435242
18.021161312763518,86,510,0.6596128957454943,0.0,0,124.88095481851283,97,209.81040004637794,91,199.74129015427363,124,13.385187081065538,3,2,51.666015472575694
3.6242228220427557,152,411,0.5414076073475852,0.0,0,242.01231028173555,69,313.4381994601615,124,182.95414076073476,99,12.147724466362629,4,1,79.30619994105525
38.387305388606386,54,409,0.0,0.0,0,263.78963672539857,116,253.2046626735844,106,183.41437657688522,112,10.308678642489008,2,0,77.40446866218046
31.72752098318563,89,415,0.5537114853580112,0.0,0,147.67773108785192,86,195.3920657927833,108,214.86348741008862,140,13.575980397506077,3,3,55.049188373844714
34.08340962482001,90,411,0.0,0.458295187589996,12,166.329056044011,137,197.14628726767904,109,181.78671038311293,98,10.987625880953013,6,2,56.1800183099568
5.09527643613669,116,415,0.0,0.0,0,253.8950658561244,146,323.7572339905095,119,217.50487220857786,96,12.73331268823409,8,4,83.91188261266258
25.162550494811388,45,510,0.16635003806241444,0.0,0,173.4875444937699,112,204.34751829480385,97,136.40284965743828,110,9.56597008373731,2,4,55.58352527657363
30.036027847188183,151,411,0.0,0.0,0,65.60801628784306,113,112.51148456511889,85,164.98396742431387,91,8.596397215281181,5,4,30.464251359443157
17.116332745460458,116,412,0.0,0.0,0,122.90476541533727,116,248.84650012597277,105,224.58133400518804,62,12.904633526491564,3,5,55.639313214079124
16.51866979463419,162,415,0.0,0.0,0,132.89667448658545,117,210.80726369509753,92,166.43278873931692,92,11.385268387048804,3,4,51.07116103222928
19.221504653180514,163,408,0.0,0.0,0,293.75613521530664,106,176.35644971459885,118,161.06280300287682,99,13.15440744508882,2,2,75.7250654218914
23.057647582199024,121,510,0.9423524178009751,0.0,0,158.2611806575922,72,202.43905191497285,115,167.27610471968407,83,10.051882823979122,2,3,54.35368202321462
27.493488402140446,86,412,0.0,0.0,0,163.94947859472063,86,139.74479310896535,86,188.15338555343638,93,8.920572829631402,2,5,50.62451823724851
41.757027694430604,61,413,1.0,0.0,0,96.87049830947909,104,317.1317279944804,103,164.36189799793016,65,12.132563385641458,4,1,54.09297523078693
16.49626078799611,98,415,0.03358261413359265,0.9664173858664074,34,167.1671511694869,80,163.74739661037756,126,172.66977564727975,120,7.939551294559533,2,5,52.24716241651113
15.019379436250397,124,411,0.5577088262500439,0.5577088262500439,8,167.58962310987297,104,146.0351406747514,95,174.31382329487596,119,9.42493557762483,2,2,51.28991410349977
30.72375709285421,93,510,0.0,0.0,0,124.51586431762642,97,171.53638519515255,110,190.66195731359798,69,10.510891843877971,2,4,47.163512238492274
15.936726793044128,84,415,0.419532399006304,0.0,0,253.55886971159953,89,238.97166601803931,76,266.0480080460156,89,9.405776883776046,4,3,77.92720747899102
7.860803298654305,5,414,0.8608032986543045,0.0,0,134.45242425274225,46,137.80034605936902,87,199.003048261902,112,9.030401649327152,1,2,45.97488237655773
31.559562507977972,126,510,0.0,0.4440437492022029,15,126.01117939725854,102,180.83576121058883,103,65.16174996808812,74,8.34043749202203,5,4,41.978413246840724
8.504937285684255,126,410,1.0,0.6262343214210638,11,209.09295438545303,99,160.6373765678579,109,235.61945553605213,105,12.104937285684255,2,0,63.07238457746268
9.311263140471674,174,415,0.5111021682075486,0.0,0,131.84674983566978,95,215.99321796987738,98,167.64210775305662,86,12.966653252311323,3,4,51.82066210578585
31.767981588222163,101,510,0.5982211993456757,0.0,0,259.3552976856272,123,162.23445431474462,99,290.3378194097702,122,10.251817516990108,2,1,73.7187316097405
48.84005811139215,124,415,0.0,0.0,0,312.0356793443818,111,179.8332913391818,108,168.32194717826636,93,12.785236133359277,4,1,79.3653935555988
31.12755429157425,119,414,0.0,0.11968523785107299,2,124.5165376163618,104,186.7086559590955,118,172.2508693769725,94,12.76834623836382,4,4,48.22760629524298
11.791445087854559,104,415,0.6234059581594401,0.3765940418405599,13,129.68469719833064,113,179.02108136904224,95,255.93780524851806,124,11.355964428453705,2,2,51.84706696301337
33.167471665812606,173,415,0.0,0.0,0,237.2736717514092,120,294.40814523483715,87,215.0779529903458,122,10.550241499743782,9,1,77.88698340580893
16.20660479824584,141,510,0.37933952017541595,0.0,0,148.99957695745647,114,207.4477565408776,73,156.03624178184342,115,11.127519103596542,2,3,52.9911686643335
6.422305832981365,21,409,0.0,0.0,0,251.6936459213533,119,243.96502268224006,120,271.0402990940793,85,11.236326098097187,3,1,78.7539643040168
21.185413229792957,112,510,0.3951377432643186,0.0,0,122.66534848240924,96,216.38936778256522,90,182.84528373502553,102,11.525834708082819,2,3,50.590972451347135
36.21080934218202,32,415,0.0,0.9605404671091007,27,154.84302226866973,98,119.63621944719958,79,279.4288652907672,78,13.797405214483662,10,4,52.785767001411166
20.622269812565868,119,510,0.5244539625131733,0.0,0,132.1291305984694,114,225.19323339361168,105,196.15389289704422,108,9.37336188753952,2,2,52.966616696805836
38.682532904804404,96,510,0.5430245839576632,0.4569754160423368,15,73.57575764019508,81,308.77510007571647,90,167.91570896364016,99,7.5032590014983915,2,2,48.32936250382568
26.732996833238516,85,510,0.2277497361032096,0.0,0,165.0256508972491,103,184.7617560696262,132,140.56097898484154,116,11.013874868051605,2,4,53.060808310163154
25.82014423582757,85,408,0.0,0.9640288471655137,16,89.6525182733786,88,232.78273462711994,74,166.5956817055787,114,9.382733651519318,6,4,45.06215826917007
39.181090778125515,137,510,1.0,0.090545389062758,2,280.5228041057651,62,187.3448726225004,61,146.987744884846,112,10.855127377499587,3,2,73.1547461453879
26.445708232705506,87,413,1.0,0.0,0,145.03764879665772,61,176.3179225562511,100,205.44186947586252,94,15.899431295282522,2,2,53.17851607135187
29.666133712346372,108,411,0.0,0.5333866287653626,13,168.0936424468391,120,200.94650145082738,119,170.91319476521005,96,10.953178776580447,5,3,56.30932427310989
29.780185042113892,126,414,0.13003084035231505,0.0,0,250.43715111772636,96,260.6387008485825,90,168.26934849598118,107,12.088855050344119,3,2,75.57117656133225
28.91456640676424,105,414,0.0,0.8693476561765371,31,122.92915117144157,121,176.07535234570412,105,275.74425468482593,125,9.19195703147039,4,0,50.75618050784409
39.39121547404747,70,415,0.209490205725115,0.0,0,159.43947438729103,82,158.54038447675444,88,194.89535710198285,89,12.445482419503293,7,4,52.71925806082425
26.998566511734786,142,415,0.0,0.8751791860331517,30,194.4291212787625,132,140.98766126742984,102,212.5119086860906,89,9.962697104636467,4,2,57.28449003831691
20.617368012351783,145,510,0.20578933745059458,0.0,0,147.81184653285567,119,215.43473602470357,76,178.349841873666,108,11.753052795059286,2,2,54.64754808500987
